kf_Location ID,Place ID,place_needs_review,place_reported_closed,place_no_url_title,multiple_location_unique_name,place parent id,place_tags,phone,email
41929,41933,,,,Holiday Inn Express Absecon-Atlantic City Area,,,1 877 865 6578,
41930,41934,,,,Holiday Inn Express Hotel & Suites Woodway (Waco),,,1 877 865 6578,
41931,41935,,,,Holiday Inn Express Hotel & Suites Alamogordo Hwy 54/70,,,1 877 865 6578,
41932,41936,,,,Holiday Inn Express Hotel & Suites Albany,,,1 877 865 6578,
41933,41937,,,,Holiday Inn Express Hotel & Suites Alice,,,1 877 865 6578,
41934,41938,,,,Holiday Inn Ashford-North A20,,,1 877 865 6578,
41935,41939,,,,Holiday Inn Nashua,,,1 877 865 6578,
41936,41940,,,,Crowne Plaza Hotel Nashua,,,1 888 233 0368,
41937,41941,,,,Holiday Inn Express Hotel & Suites Athens,,,1 877 865 6578,
41938,41942,,,,Holiday Inn Express Hotel & Suites Watertown,,,1 877 865 6578,
41939,41943,,,,Holiday Inn SunSpree Resort Aruba-Beach Resort & Casino,,,1 877 865 6578,
41940,41944,,,,Holiday Inn Express Hotel & Suites Ada,,,1 877 865 6578,
41941,41945,,,,Holiday Inn Express Apex-Raleigh,,,1 877 865 6578,
41942,41946,,,,Holiday Inn Express Hotel & Suites Albemarle,,,1 877 865 6578,
41943,41947,,,,Holiday Inn Express West Atlantic City,,,1 877 865 6578,
41944,41948,,,,Holiday Inn Express Adrian,,,1 877 865 6578,
41945,41949,,,,Candlewood Suites Waterloo- Cedar Falls,,,1 888 233 0369,
41946,41950,,,,Holiday Inn Ashkelon,,,1 877 865 6578,
41947,41951,,,,Crowne Plaza Hotel Alice Springs,,,1 888 233 0368,
41948,41952,,,,Holiday Inn Express Hotel & Suites Astoria,,,1 877 865 6578,
41949,41953,,,,Holiday Inn Auburn,,,1 877 865 6578,
41950,41954,,,,InterContinental Abu Dhabi,,,1 888 233 0368,
41951,41955,,,,Crowne Plaza Hotel Abu Dhabi,,,1 888 233 0368,
41952,41956,,,,Holiday Inn Express Fremont (Angola Area),,,1 877 865 6578,
41953,41957,,,,Holiday Inn Augusta West I-20,,,1 877 865 6578,
41954,41958,,,,Holiday Inn Augusta-Gordon Hwy,,,1 877 865 6578,
41955,41959,,,,Holiday Inn Express Hotel & Suites Chicago-Algonquin,,,1 877 865 6578,
41956,41960,,,,Holiday Inn Express Hotel & Suites Alamosa,,,1 877 865 6578,
41957,41961,,,,Holiday Inn Express Walla Walla,,,1 877 865 6578,
41958,41962,,,,Crowne Plaza Hotel Asuncion,,,1 888 233 0368,
41959,41963,,,,Holiday Inn Express Hotel & Suites Ashland,,,1 877 865 6578,
41960,41964,,,,Holiday Inn Athens-Attica Avenue,,,1 877 865 6578,
41961,41965,,,,Holiday Inn Austin Conference Center,,,1 877 865 6578,
41962,41966,,,,Holiday Inn Express Auburn-Touring Dr,,,1 877 865 6578,
41963,41967,,,,Holiday Inn Express Hotel & Suites Auburn - University Area,,,1 877 865 6578,
41964,41968,,,,Candlewood Suites Augusta,,,1 888 233 0369,
41965,41969,,,,Staybridge Suites Augusta,,,1 888 233 0369,
41966,41970,,,,InterContinental Abha,,,1 888 233 0368,
41967,41971,,,,Holiday Inn Express Hotel & Suites Alexandria,,,1 877 865 6578,
41968,41972,,,,Holiday Inn Express Hotel & Suites Amarillo East,,,1 877 865 6578,
41969,41973,,,,Crowne Plaza Hotel Athens City Centre,,,1 888 233 0368,
41970,41974,,,,InterContinental Athenaeum Athens,,,1 888 233 0368,
41971,41975,,,,Holiday Inn Express Hotel & Suites Fort Atkinson,,,1 877 865 6578,
41972,41976,,,,Candlewood Suites Austin-South,,,1 888 233 0369,
41973,41977,,,,Holiday Inn Express Austin North Central,,,1 877 865 6578,
41974,41978,,,,Holiday Inn Express Hotel & Suites Austin Airport,,,1 877 865 6578,
41975,41979,,,,Holiday Inn Express Hotel & Suites Asheboro,,,1 877 865 6578,
41976,41980,,,,Holiday Inn Express Hotel & Suites Ashtabula-Geneva,,,1 877 865 6578,
41977,41981,,,,Holiday Inn Express Athens-University Area,,,1 877 865 6578,
41978,41982,,,,Holiday Inn Express Hotel & Suites Amarillo,,,1 877 865 6578,
41979,41983,,,,Holiday Inn Amarillo-I-40,,,1 877 865 6578,
41980,41984,,,,InterContinental Amman (Jordan),,,1 888 233 0368,
41981,41985,,,,Holiday Inn Atlanta-Airport - South,,,1 877 865 6578,
41982,41986,,,,Crowne Plaza Hotel Atlanta-Airport,,,1 888 233 0368,
41983,41987,,,,InterContinental Buckhead Atlanta,,,1 888 233 0368,
41984,41988,,,,Holiday Inn Express Hotel & Suites Cedar Park (Nw Austin),,,1 877 865 6578,
41985,41989,,,,Holiday Inn Express Hotel & Suites Austin-North (Pflugerville),,,1 877 865 6578,
41986,41990,,,,Crowne Plaza Hotel Austin,,,1 888 233 0368,
41987,41991,,,,Holiday Inn Express Hotel & Suites Allentown-Dorney Park Area,,,1 877 865 6578,
41988,41992,,,,Holiday Inn Allentown Center City,,,1 877 865 6578,
41989,41993,,,,Holiday Inn Allentown-I-78 (Lehigh Valley),,,1 877 865 6578,
41990,41994,,,,Crowne Plaza Hotel Amman,,,1 888 233 0368,
41991,41995,,,,Crowne Plaza Resort Petra,,,1 888 233 0368,
41992,41996,,,,Holiday Inn Amman,,,1 877 865 6578,
41993,41997,,,,Staybridge Suites Atlanta-Buckhead,,,1 888 233 0369,
41994,41998,,,,Holiday Inn Express Atlanta Airport-College Park,,,1 877 865 6578,
41995,41999,,,,Holiday Inn Select Atlanta Capitol Conference Ctr,,,1 877 865 6578,
41996,42000,,,,Holiday Inn Express Hotel & Suites Atlanta N-Perimeter/Dunwoody,,,1 877 865 6578,
41997,42001,,,,Holiday Inn Atlanta Dwtn-Centennial Park,,,1 877 865 6578,
41998,42002,,,,Holiday Inn Express Hotel & Suites Atlanta-Johns Creek,,,1 877 865 6578,
41999,42003,,,,Staybridge Suites Allentown West,,,1 888 233 0369,
42000,42004,,,,Holiday Inn Express Hotel & Suites Abilene Mall South,,,1 877 865 6578,
42001,42005,,,,Holiday Inn Express Hotel & Suites Abilene,,,1 877 865 6578,
42002,42006,,,,Crowne Plaza Hotel Amsterdam-Schiphol,,,1 888 233 0368,
42003,42007,,,,InterContinental Amstel Amsterdam,,,1 888 233 0368,
42004,42008,,,,Crowne Plaza Hotel Amsterdam City Centre,,,1 888 233 0368,
42005,42009,,,,Holiday Inn Select Atlanta- Perimeter/Dunwoody,,,1 877 865 6578,
42006,42010,,,,Crowne Plaza Hotel Atlanta Perimeter At Ravinia,,,1 888 233 0368,
42007,42011,,,,Express By Holiday Inn Senigallia (Ancona),,,1 877 865 6578,
42008,42012,,,,Holiday Inn Express Hotel & Suites Lawrenceville,,,1 877 865 6578,
42009,42013,,,,Holiday Inn Express Hotel & Suites Mcdonough,,,1 877 865 6578,
42010,42014,,,,Holiday Inn Express Abingdon,,,1 877 865 6578,
42011,42015,,,,Holiday Inn Express Hotel & Suites Albuquerque-N. Balloon Fsta Pk,,,1 877 865 6578,
42012,42016,,,,Staybridge Suites Albuquerque North,,,1 888 233 0369,
42013,42017,,,,Holiday Inn Amsterdam,,,1 877 865 6578,
42014,42018,,,,"Holiday Inn Ames Conference Center, Isu",,,1 877 865 6578,
42015,42019,,,,Holiday Inn Auckland Airport,,,1 877 865 6578,
42016,42020,,,,Holiday Inn Express Altoona,,,1 877 865 6578,
42017,42021,,,,Staybridge Suites Naples-Gulf Coast,,,1 888 233 0369,
42018,42022,,,,Candlewood Suites Appleton,,,1 888 233 0369,
42019,42023,,,,Holiday Inn Express Wilkes-Barre/Scranton(Airport),,,1 877 865 6578,
42020,42024,,,,Crowne Plaza Hotel Old Town Alexandria,,,1 888 233 0368,
42021,42025,,,,Holiday Inn Express Bernalillo,,,1 877 865 6578,
42022,42026,,,,Holiday Inn Express Hotel & Suites Albuquerque Midtown,,,1 877 865 6578,
42023,42027,,,,Holiday Inn Express Albuquerque (I-40 Eubank),,,1 877 865 6578,
42024,42028,,,,Crowne Plaza Hotel Auckland,,,1 888 233 0368,
42025,42029,,,,Holiday Inn Express Hotel & Suites Wadsworth,,,1 877 865 6578,
42026,42030,,,,InterContinental Almaty,,,1 888 233 0368,
42027,42031,,,,Holiday Inn Almaty,,,1 877 865 6578,
42028,42032,,,,Holiday Inn Appleton,,,1 877 865 6578,
42029,42033,,,,Holiday Inn Alpena,,,1 877 865 6578,
42030,42034,,,,Holiday Inn Atlanta-Northlake,,,1 877 865 6578,
42031,42035,,,,Holiday Inn Batam,,,1 877 865 6578,
42032,42036,,,,Holiday Inn Express Hotel & Suites Brattleboro,,,1 877 865 6578,
42033,42037,,,,Holiday Inn Bath (Brunswick Area),,,1 877 865 6578,
42034,42038,,,,Holiday Inn Express Bethany Beach,,,1 877 865 6578,
42035,42039,,,,Holiday Inn Brighton-Seafront,,,1 877 865 6578,
42036,42040,,,,Holiday Inn Birmingham Airport,,,1 877 865 6578,
42037,42041,,,,Holiday Inn Express Hotel & Suites Bloomington,,,1 877 865 6578,
42038,42042,,,,Holiday Inn Express Hotel & Suites Bloomington-Normal Univ. Area,,,1 877 865 6578,
42039,42043,,,,Candlewood Suites Bloomington-Normal,,,1 888 233 0369,
42040,42044,,,,Holiday Inn Mansfield-Foxboro Area,,,1 877 865 6578,
42041,42045,,,,Holiday Inn Select Boston-Woburn,,,1 877 865 6578,
42042,42046,,,,Crowne Plaza Hotel Boston-Natick,,,1 888 233 0368,
42043,42047,,,,Holiday Inn Battle Creek,,,1 877 865 6578,
42044,42048,,,,Holiday Inn Bolton Centre,,,1 877 865 6578,
42045,42049,,,,Holiday Inn Express Hotel & Suites Bluffton @ Hilton Head Area,,,1 877 865 6578,
42046,42050,,,,"Holiday Inn Express Birmingham Oldbury M5, Jct.2",,,1 877 865 6578,
42047,42051,,,,Holiday Inn Express Bath,,,1 877 865 6578,
42048,42052,,,,Crowne Plaza Hotel Birmingham City Centre,,,1 888 233 0368,
42049,42053,,,,Holiday Inn Hotel & Suites Bloomington-Airport,,,1 877 865 6578,
42050,42054,,,,Holiday Inn Express Hotel & Suites Beaumont - Oak Valley,,,1 877 865 6578,
42051,42055,,,,Hotel Indigo Boston-Newton Riverside,,,1 888 233 0368,
42052,42056,,,,Holiday Inn Express White House,,,1 877 865 6578,
42053,42057,,,,Holiday Inn Express Hotel & Suites Bend,,,1 877 865 6578,
42054,42058,,,,Crowne Plaza Hotel Executive Center Baton Rouge,,,1 888 233 0368,
42055,42059,,,,Crowne Plaza Hotel Brussels-Le Palace,,,1 888 233 0368,
42056,42060,,,,Holiday Inn Brussels-Schuman,,,1 877 865 6578,
42057,42061,,,,"Holiday Inn Birmingham M6, Jct.7",,,1 877 865 6578,
42058,42062,,,,Holiday Inn Express Berlin City Centre-West,,,1 877 865 6578,
42059,42063,,,,Holiday Inn Newark Airport,,,1 877 865 6578,
42060,42064,,,,Holiday Inn Express Hotel & Suites Bridgewater Branchburg,,,1 877 865 6578,
42061,42065,,,,Holiday Inn Express Bemidji,,,1 877 865 6578,
42062,42066,,,,Holiday Inn Leon-Convention Center,,,1 877 865 6578,
42063,42067,,,,Holiday Inn Brisbane,,,1 877 865 6578,
42064,42068,,,,Holiday Inn Express Hotel & Suites Brenham,,,1 877 865 6578,
42065,42069,,,,Holiday Inn Silom Bangkok,,,1 877 865 6578,
42066,42070,,,,Holiday Inn Garden Court Brussels-Expo,,,1 877 865 6578,
42067,42071,,,,Crowne Plaza Hotel Brussels-Europa,,,1 888 233 0368,
42068,42072,,,,Crowne Plaza Hotel Brussels Airport,,,1 888 233 0368,
42069,42073,,,,Holiday Inn Garden Court Berlin-KURF?RSTENDAMM,,,1 877 865 6578,
42070,42074,,,,Holiday Inn Berlin City Ctr E.Prenzl.Allee,,,1 877 865 6578,
42071,42075,,,,Holiday Inn Express Silao-Aeropuerto Bajio,,,1 877 865 6578,
42072,42076,,,,Holiday Inn Leon,,,1 877 865 6578,
42073,42077,,,,Holiday Inn Express Guanajuato,,,1 877 865 6578,
42074,42078,,,,Holiday Inn Irapuato,,,1 877 865 6578,
42075,42079,,,,Holiday Inn Express Boonville,,,1 877 865 6578,
42076,42080,,,,Holiday Inn Brno,,,1 877 865 6578,
42077,42081,,,,Candlewood Suites Rogers/Bentonville,,,1 888 233 0369,
42078,42082,,,,Holiday Inn Express Hotel & Suites Airdrie-Calgary North,,,1 877 865 6578,
42079,42083,,,,Holiday Inn Aylesbury,,,1 877 865 6578,
42080,42084,,,,Holiday Inn Garden Court Aylesbury,,,1 877 865 6578,
42081,42085,,,,Holiday Inn Berlin International Airport,,,1 877 865 6578,
42082,42086,,,,Holiday Inn Berlin-Mitte,,,1 877 865 6578,
42083,42087,,,,Holiday Inn Express Hotel & Suites Belleville (Airport Area),,,1 877 865 6578,
42084,42088,,,,InterContinental Bangkok,,,1 888 233 0368,
42085,42089,,,,Holiday Inn Holiday Inn Bangkok,,,1 877 865 6578,
42086,42090,,,,Holiday Inn Boston-Brookline,,,1 877 865 6578,
42087,42091,,,,Holiday Inn Express Hotel & Suites Bentonville,,,1 877 865 6578,
42088,42092,,,,InterContinental Bora Bora Resort &Thalasso Spa,,,1 888 233 0368,
42089,42093,,,,InterContinental Le Moana Bora Bora,,,1 888 233 0368,
42090,42094,,,,Holiday Inn Bordeaux Sud-Pessac,,,1 877 865 6578,
42091,42095,,,,Holiday Inn Express Hotel & Suites Kalamazoo,,,1 877 865 6578,
42092,42096,,,,Staybridge Suites Kalamazoo,,,1 888 233 0369,
42093,42097,,,,Holiday Inn Kalamazoo-W (W Michigan Univ),,,1 877 865 6578,
42094,42098,,,,InterContinental Phoenicia Beirut,,,1 888 233 0368,
42095,42099,,,,InterContinental Le Vendome Beirut,,,1 888 233 0368,
42096,42100,,,,Crowne Plaza Hotel Beirut,,,1 888 233 0368,
42097,42101,,,,Holiday Inn Beirut-Dunes,,,1 877 865 6578,
42098,42102,,,,Crowne Plaza Hotel Minneapolis North,,,1 888 233 0368,
42099,42103,,,,Holiday Inn Express Bakersfield,,,1 877 865 6578,
42100,42104,,,,Holiday Inn Hotel & Suites Bakersfield North,,,1 877 865 6578,
42101,42105,,,,Crowne Plaza Hotel Tequendama Bogota,,,1 888 233 0368,
42102,42106,,,,Candlewood Suites Boise - Towne Square,,,1 888 233 0369,
42103,42107,,,,Holiday Inn Express Boise,,,1 877 865 6578,
42104,42108,,,,InterContinental Bahrain,,,1 888 233 0368,
42105,42109,,,,Holiday Inn Express Hotel & Suites Chestertown,,,1 877 865 6578,
42106,42110,,,,Holiday Inn Columbia,,,1 877 865 6578,
42107,42111,,,,Express By Holiday Inn Beitbridge,,,1 877 865 6578,
42108,42112,,,,Holiday Inn Express Branford-New Haven,,,1 877 865 6578,
42109,42113,,,,Holiday Inn Express Hotel & Suites Scottsbluff-Gering,,,1 877 865 6578,
42110,42114,,,,Holiday Inn Hotel & Suites Beckley,,,1 877 865 6578,
42111,42115,,,,Holiday Inn Express Hotel & Suites Brookings,,,1 877 865 6578,
42112,42116,,,,Holiday Inn Express Bloomsburg,,,1 877 865 6578,
42113,42117,,,,Holiday Inn Express Hotel & Suites Nampa,,,1 877 865 6578,
42114,42118,,,,Holiday Inn Express Cleveland Airport - Brookpark,,,1 877 865 6578,
42115,42119,,,,Holiday Inn Express Hotel & Suites Dayton West - Brookville,,,1 877 865 6578,
42116,42120,,,,Staybridge Suites Baltimore-Columbia,,,1 888 233 0369,
42117,42121,,,,Holiday Inn Baltimore-Inner Harbor (Dwtn),,,1 877 865 6578,
42118,42122,,,,InterContinental Harbor Court Baltimore,,,1 888 233 0368,
42119,42123,,,,Holiday Inn Express Hotel & Suites Buford-Mall Of Ga,,,1 877 865 6578,
42120,42124,,,,"Holiday Inn Express Antrim M2, Jct.1",,,1 877 865 6578,
42121,42125,,,,Express By Holiday Inn Belfast-University Street,,,1 877 865 6578,
42122,42126,,,,Holiday Inn Express Bluffton,,,1 877 865 6578,
42123,42127,,,,Candlewood Suites Cincinnati-Blue Ash,,,1 888 233 0369,
42124,42128,,,,Holiday Inn Express Hotel & Suites Cincinnati-Blue Ash,,,1 877 865 6578,
42125,42129,,,,InterContinental Marine Drive-Mumbai,,,1 888 233 0368,
42126,42130,,,,InterContinental The Lalit Mumbai,,,1 888 233 0368,
42127,42131,,,,Holiday Inn Express Boone,,,1 877 865 6578,
42128,42132,,,,Holiday Inn Express Baltimore-Bwi Airport West,,,1 877 865 6578,
42129,42133,,,,Staybridge Suites Baltimore Bwi Airport,,,1 888 233 0369,
42130,42134,,,,Candlewood Suites Baltimore-Linthicum,,,1 888 233 0369,
42131,42135,,,,Holiday Inn Belfast,,,1 877 865 6578,
42132,42136,,,,Holiday Inn Hotel & Suites Beaufort @ Highway 21,,,1 877 865 6578,
42133,42137,,,,Holiday Inn Express Stoke On Trent,,,1 877 865 6578,
42134,42138,,,,Crowne Plaza Hotel Cincinnati Blue Ash,,,1 888 233 0368,
42135,42139,,,,Holiday Inn Spearfish-Convention Center,,,1 877 865 6578,
42136,42140,,,,Holiday Inn Express Bellingham,,,1 877 865 6578,
42137,42141,,,,Staybridge Suites Boston-Andover,,,1 888 233 0369,
42138,42142,,,,Candlewood Suites Boston-Burlington,,,1 888 233 0369,
42139,42143,,,,Candlewood Suites Boston-Braintree,,,1 888 233 0369,
42140,42144,,,,Crowne Plaza Hotel Baltimore North - Hunt Valley,,,1 888 233 0368,
42141,42145,,,,Holiday Inn Express Baltimore At The Stadiums,,,1 877 865 6578,
42142,42146,,,,Holiday Inn Express Hotel & Suites Bartow,,,1 877 865 6578,
42143,42147,,,,Holiday Inn Bridgeport-Trumbull-Fairfield,,,1 877 865 6578,
42144,42148,,,,Holiday Inn Binghamton-Dwtn (Hawley St),,,1 877 865 6578,
42145,42149,,,,Holiday Inn Bangor,,,1 877 865 6578,
42146,42150,,,,Holiday Inn Express Hotel & Suites Lehigh Valley Airport,,,1 877 865 6578,
42147,42151,,,,Holiday Inn Express Hotel & Suites Bethlehem,,,1 877 865 6578,
42148,42152,,,,Candlewood Suites Philadelphia-Mt. Laurel,,,1 888 233 0369,
42149,42153,,,,Holiday Inn Express Braintree,,,1 877 865 6578,
42150,42154,,,,Staybridge Suites Boston-Burlington,,,1 888 233 0369,
42151,42155,,,,Holiday Inn Express Hotel & Suites Boston - Cambridge,,,1 877 865 6578,
42152,42156,,,,Holiday Inn Batesville,,,1 877 865 6578,
42153,42157,,,,Holiday Inn Basingstoke,,,1 877 865 6578,
42154,42158,,,,Holiday Inn Express Hotel & Suites Beatrice,,,1 877 865 6578,
42155,42159,,,,Holiday Inn Express Hotel & Suites Burlington,,,1 877 865 6578,
42156,42160,,,,Holiday Inn SunSpree Resort Bar Harbor (Acadia Natl Pk),,,1 877 865 6578,
42157,42161,,,,Holiday Inn Birmingham-Airport,,,1 877 865 6578,
42158,42162,,,,Staybridge Suites Philadelphia-Mt. Laurel,,,1 888 233 0369,
42159,42163,,,,Holiday Inn Blois-Loire Valley,,,1 877 865 6578,
42160,42164,,,,Express By Holiday Inn Bologna-Fiera,,,1 877 865 6578,
42161,42165,,,,Holiday Inn Boston-Dedham Htl & Conf Ctr,,,1 877 865 6578,
42162,42166,,,,Holiday Inn Express Nashville-Downtown,,,1 877 865 6578,
42163,42167,,,,Holiday Inn Nashville-The Crossings,,,1 877 865 6578,
42164,42168,,,,Express By Holiday Inn Barcelona-Montmelo,,,1 877 865 6578,
42165,42169,,,,Express By Holiday Inn Barcelona-Molins De Rei,,,1 877 865 6578,
42166,42170,,,,Holiday Inn Express Boca Raton-West,,,1 877 865 6578,
42167,42171,,,,Candlewood Suites Birmingham,,,1 888 233 0369,
42168,42172,,,,Holiday Inn Birmingham-Homewood,,,1 877 865 6578,
42169,42173,,,,Holiday Inn Belgrade,,,1 877 865 6578,
42170,42174,,,,Holiday Inn Express Birmingham City Centre,,,1 877 865 6578,
42171,42175,,,,Crowne Plaza Hotel Birmingham Nec,,,1 888 233 0368,
42172,42176,,,,Holiday Inn Express Redditch,,,1 877 865 6578,
42173,42177,,,,Holiday Inn Express Nashville Airport,,,1 877 865 6578,
42174,42178,,,,Holiday Inn Express Nashville-Hendersonville,,,1 877 865 6578,
42175,42179,,,,Hotel Indigo Nashville Music Row-Vanderbilt,,,1 888 233 0368,
42176,42180,,,,Holiday Inn Philadelphia South-Swedesboro,,,1 877 865 6578,
42177,42181,,,,Holiday Inn Express Hartford - Downtown,,,1 877 865 6578,
42178,42182,,,,Holiday Inn Express Hotel & Suites Richmond North Ashland,,,1 877 865 6578,
42179,42183,,,,Holiday Inn Express Hotel & Suites Benton Harbor,,,1 877 865 6578,
42180,42184,,,,Candlewood Suites St. Joseph/Benton Harbor,,,1 888 233 0369,
42181,42185,,,,Holiday Inn Express Hotel & Suites Berkeley,,,1 877 865 6578,
42182,42186,,,,Holiday Inn Solihull,,,1 877 865 6578,
42183,42187,,,,Holiday Inn Birmingham City Centre,,,1 877 865 6578,
42184,42188,,,,"Holiday Inn Express Walsall M6, Jct.10",,,1 877 865 6578,
42185,42189,,,,Holiday Inn Opryland-Arpt (Briley Pkwy),,,1 877 865 6578,
42186,42190,,,,Holiday Inn Express York-East,,,1 877 865 6578,
42187,42191,,,,Holiday Inn Bristol-Filton,,,1 877 865 6578,
42188,42192,,,,Holiday Inn Express Hotel & Suites Asheville-Biltmore Square Mall,,,1 877 865 6578,
42189,42193,,,,Holiday Inn Asheville-Biltmore East,,,1 877 865 6578,
42190,42194,,,,Holiday Inn Hotel & Suites Asheville Downtown,,,1 877 865 6578,
42191,42195,,,,Holiday Inn Express Hotel & Suites Belmont,,,1 877 865 6578,
42192,42196,,,,InterContinental Bethlehem (Jacir Palace),,,1 888 233 0368,
42193,42197,,,,Crowne Plaza Hotel Billings,,,1 888 233 0368,
42194,42198,,,,Holiday Inn Express Hotel & Suites Nashville-I-40&I-24(Spence Ln),,,1 877 865 6578,
42195,42199,,,,Holiday Inn Nashville-Vanderbilt (Dwtn),,,1 877 865 6578,
42196,42200,,,,Holiday Inn Express Bristol-North,,,1 877 865 6578,
42197,42201,,,,Holiday Inn Express Hotel & Suites Brighton,,,1 877 865 6578,
42198,42202,,,,Express By Holiday Inn Brussels Airport,,,1 877 865 6578,
42199,42203,,,,Holiday Inn Asheville - Biltmore West,,,1 877 865 6578,
42200,42204,,,,Crowne Plaza Resort Asheville,,,1 888 233 0368,
42201,42205,,,,Holiday Inn Express Berlin City Centre,,,1 877 865 6578,
42202,42206,,,,Holiday Inn The Grand Montana-Billings,,,1 877 865 6578,
42203,42207,,,,Holiday Inn Express Hotel & Suites Bismarck,,,1 877 865 6578,
42204,42208,,,,Holiday Inn Bologna-San Lazzaro,,,1 877 865 6578,
42205,42209,,,,Candlewood Suites Nashville-Brentwood,,,1 888 233 0369,
42206,42210,,,,Holiday Inn Boston At Beacon Hill,,,1 877 865 6578,
42207,42211,,,,InterContinental Boston,,,1 888 233 0368,
42208,42212,,,,Holiday Inn Brussels Airport,,,1 877 865 6578,
42209,42213,,,,Holiday Inn Express Barstow-Historic Route 66,,,1 877 865 6578,
42210,42214,,,,Holiday Inn Express Hotel & Suites Barstow,,,1 877 865 6578,
42211,42215,,,,Holiday Inn Berlin City - West,,,1 877 865 6578,
42212,42216,,,,Crowne Plaza Hotel Berlin City Centre-N?RNBERGER,,,1 888 233 0368,
42213,42217,,,,Holiday Inn Express Hotel & Suites Birmingham - Inverness 280,,,1 877 865 6578,
42214,42218,,,,Holiday Inn Express Hotel & Suites Burleson/Ft. Worth,,,1 877 865 6578,
42215,42219,,,,Holiday Inn Express Hotel & Suites Blythewood,,,1 877 865 6578,
42216,42220,,,,Holiday Inn Biloxi,,,1 877 865 6578,
42217,42221,,,,Holiday Inn Express Hotel & Suites Boston - Marlboro,,,1 877 865 6578,
42218,42222,,,,Holiday Inn Express Boston,,,1 877 865 6578,
42219,42223,,,,Holiday Inn Express Andover North-Lawrence,,,1 877 865 6578,
42220,42224,,,,Holiday Inn Express Hotel & Suites Clinton,,,1 877 865 6578,
